User ID,Follower Count,Following Count,Account Active Since,Feedback
SF9NRMOZL,80,"1,463",2024-07-10,The ad targeting is so off. Showing me stuff completely unrelated to my interests.
992QC6DR0,"43,424","1,590",2025-12-10,The ad interruption between reels completely kills the viewing experience.
2ABKVBLPX,"4,396","1,659",2022-12-18,fr the ads make this feel like a free-to-play mobile game not a social app
SVANRY632,313,"1,028",2023-03-16,Getting pharmaceutical ads now?? The targeting has completely lost the plot.
YV6YJOAOE,13,"1,599",2016-01-24,My 12-year-old nephew noticed how many ads there are. That tells you something.
M48NGC4XA,319,863,2021-07-26,The advertising has become so pervasive I can't tell what's real anymore.
52XG8P6BE,"67,059",163,2023-02-17,Story ads used to be rare. Now they're every 2-3 taps. Exhausting.
NRHHKYCQ2,"3,495","1,184",2025-12-22,The ad placement algorithm seems designed to maximize frustration.
5A2X54U44,387,817,2023-07-20,Product ads between every other reel is making me switch to other apps.
JK4Q5V7C6,"7,773","1,678",2021-09-25,Getting ads for the same mobile game 20 times a day. Please stop.
98CQK4LTA,"1,160","1,438",2016-04-19,I report every irrelevant ad but the same category keeps coming back.
292MTR6SN,473,403,2016-09-03,Started noticing ads in places that were previously ad-free. Not cool.
Z7SRCBPLJ,439,"1,429",2023-03-10,More ads than a free mobile game at this point lol
K9875TRJI,"39,337",764,2017-01-27,Just counted — 12 ads in the last 20 stories. That's absurd.
QK820PS5I,"16,970","1,136",2024-10-09,The audacity of showing me a 30-second unskippable ad between 7-second reels.
GY93FON8O,286,"1,534",2016-01-18,I'd literally pay ₹500/month to never see another ad on this app.
DSONKK1JX,452,315,2023-09-30,The blending of ads with organic content feels manipulative honestly.
XNLO50DW1,"16,329","1,111",2021-11-21,can we acknowledge that the ad experience has gotten objectively worse year over year?
446Q16NZ7,392,"1,295",2021-11-03,ads have genuinely made me reduce my daily usage from 2hrs to maybe 30 min
8ZDXHYOU5,"11,524","1,521",2018-09-13,Why are the ads louder than the actual content? Feels intentional.
I64CIYHE7,920,494,2023-06-22,Every story swipe is an ad now. My friends' content is buried.
PUXQPHR62,"1,203","1,499",2021-05-14,The app icon redesign is ugly. Nobody asked for a new logo.
JPVKTAF6B,"57,864",194,2017-10-22,Even the comment sections under ads are full of bot spam. Double annoying.
95NA2FQZT,405,454,2016-11-13,The sponsored stories are now longer than my friends' stories combined.
I0835TVV8,"7,559","1,762",2020-01-26,I used to tolerate ads here but the frequency now is unbearable.
2YAJ1WR89,"11,668",874,2017-03-08,"For me, content feels endless and a bit shallow
 Honestly, the ad load feels excessive and the ad load feels excessive"
4IQ7ZJ3SW,62,545,2020-03-05,"It feels like, it’s addictive without giving much substance plus I open it for a minute and stay for hours"
H9A1G7IRD,582,1445,2023-08-19,"These days, it hooks me more than it should and content feels endless and a bit shallow
 Lately, I open it for a minute and stay for hours"
99FIA2QSU,"5,772",802,2018-08-16,"I feel like, I end up wasting a lot of time here plus it hooks me more than it should
 More often than not, there are too many ads in between posts though there are too many ads in between posts"
EI9212PGY,275,563,2016-06-10,"It feels like, I open it for a minute and stay for hours"
7RPNKGD8A,336,139,2021-10-06,"I feel like, the app is smooth and fun to use
 For me, recommendations are usually on point however overall a good experience"
QGFXRK1MP,43,1672,2024-06-08,"I feel like, I like the variety of content though stories and reels are entertaining"
PHT102F2L,"1,800",1258,2024-10-26,"For me, dark mode could be better"
KURK1CTZG,"11,838",825,2018-08-31,"At times, the reels pull me in and I lose track of time
 Lately, I keep seeing sponsored posts every few swipes"
F3V47XOL1,"1,195",393,2023-11-21,"More often than not, I like the variety of content"
EHMGOLOQC,"14,090",139,2016-10-02,"Not gonna lie, it hooks me more than it should though I open it for a minute and stay for hours"
4CDPQVL00,"1,449",331,2023-11-13,"Honestly, it’s hard to stop once I start so too many quick dopamine hits"
3H0ANHKW9,"18,151",475,2017-05-31,"Tbh, I enjoy discovering new creators"
V52QFE980,"1,281",1253,2019-04-01,"At times, I keep scrolling way longer than I plan"
ALDOL65WV,"1,342",1653,2024-09-14,"Overall, I keep scrolling way longer than I plan
 More often than not, it’s hard to stop once I start"
T8PJ2JRIG,"105,980",151,2018-08-11,"These days, I keep scrolling way longer than I plan though I open it for a minute and stay for hours"
QT7ZVNBI1,19,854,2019-03-25,"Not gonna lie, the ad load feels excessive
 These days, there are too many ads in between posts but there are too many ads in between posts"
OI373DZWI,"75,387",850,2019-07-28,"I feel like, fonts look weird on some screens"
0H7JAJLTU,"1,848",1039,2016-03-30,"Not gonna lie, sponsored content is overwhelming"
CMNT6U777,179,1718,2019-10-31,"From my side, sponsored content is overwhelming
 Sometimes, too many sponsored reels so ads are popping up almost every scroll"
DIRL481XL,"1,351",196,2018-06-19,"More often than not, I keep seeing sponsored posts every few swipes and the feed feels cluttered with promotions"
4GBGCN3K3,"11,158",580,2022-01-29,"Tbh, too many sponsored reels but I’m getting more ads than actual content"
HCLRR6Z3D,"3,224",1546,2025-01-23,"More often than not, the reels pull me in and I lose track of time"
8OBS7587H,"118,546",335,2017-06-16,"Kind of, I keep scrolling way longer than I plan
 I feel like, content feels endless and a bit shallow but I open it for a minute and stay for hours"
7B6NBHGFB,"7,304",862,2019-08-14,"Honestly, it’s addictive without giving much substance plus content feels endless and a bit shallow
 More often than not, I open it for a minute and stay for hours"
YT86R5KXS,637,789,2022-09-24,"Recently, navigation could be simpler"
W9XA3KX7E,219,1570,2022-03-16,"I feel like, I end up wasting a lot of time here but content feels endless and a bit shallow
 Recently, too many quick dopamine hits plus I keep scrolling way longer than I plan"
IX78R2XYJ,588,1559,2021-09-25,"Not gonna lie, followers count seems off plus followers count seems off"
W60N330PG,800,739,2020-10-06,"I guess, the feed is super engaging but low value
 Overall, too many sponsored reels however I’m getting more ads than actual content"
1KJALW563,"1,704",281,2021-05-25,"It feels like, it’s hard to stop once I start though content feels endless and a bit shallow"
MVO9KWMOG,"14,512",459,2018-08-11,"At times, uploads take too long"
1HLL9RZRK,318,1992,2021-04-08,"I feel like, the feed is super engaging but low value and it’s addictive without giving much substance"
C682U9WT2,"3,600",816,2022-06-06,"It feels like, the feed is super engaging but low value"
HXEF73GGA,"3,490",632,2017-10-30,"Recently, the feed feels cluttered with promotions and the ad load feels excessive"
NB9DSSRKF,"1,769",606,2025-02-06,"Not gonna lie, the ad load feels excessive however sponsored content is overwhelming"
32DA1MIOB,"126,801",1458,2019-10-03,"Sometimes, search isn’t very accurate so messages sometimes don’t send properly"
ZS9BK4UFS,"19,859",1370,2021-12-03,"Lately, too many sponsored reels yet the ad load feels excessive"
JRJ9R3VP8,505,1180,2019-10-12,"Kind of, ads show up way too frequently plus ads show up way too frequently"
3RY7QNUNZ,14,845,2020-06-24,"These days, ads show up way too frequently"
SK0NLYDJI,"12,285",691,2025-08-03,"At times, I end up wasting a lot of time here so it’s hard to stop once I start
 Tbh, I keep seeing sponsored posts every few swipes"
052W8LI3I,560,103,2021-07-18,"Overall, the feed is super engaging but low value but I open it for a minute and stay for hours"
CC2HHI733,"1,464",940,2025-12-22,"It feels like, notifications are inconsistent so login issues happen randomly"
ML5UGDDXB,"19,901",774,2024-05-06,"At times, the features keep getting better so the features keep getting better"
UV48PBOWV,174,313,2024-01-21,"Tbh, ads interrupt the experience a lot
 At times, there are too many ads in between posts"
KHE0SDP8M,"8,431",1485,2016-02-11,"I feel like, there are too many ads in between posts however ads interrupt the experience a lot"
17RMPN693,"107,173",866,2020-03-30,"Tbh, content feels endless and a bit shallow"
IFYIR3DYA,"4,024",1440,2020-12-06,"Lately, overall a good experience"
RD00HKZ96,"1,727",290,2020-06-17,"I guess, recommendations are usually on point"
XI7FCYQ8Q,"1,064",61,2025-08-26,"These days, recommendations are usually on point plus I find useful content regularly
 Not gonna lie, recommendations are usually on point so it’s a nice break during the day"
DWHZR4UR1,809,902,2016-11-13,"Kind of, the ad load feels excessive plus the feed feels cluttered with promotions
 More often than not, sponsored content is overwhelming yet I’m getting more ads than actual content"
8TEWA5UY7,"1,243",1667,2019-06-14,"Overall, icons aren’t intuitive so too many tabs on the screen"
WCDPI2EYE,"1,412",451,2018-11-12,"Kind of, it’s hard to stop once I start
 I guess, ads interrupt the experience a lot plus the feed feels cluttered with promotions"
51PIAGWKR,"13,075",477,2023-03-09,"Honestly, I end up wasting a lot of time here
 Honestly, I’m getting more ads than actual content"
B8VFQ6D6S,"1,440",468,2021-06-04,"These days, sponsored content is overwhelming so the feed feels cluttered with promotions"
69SFI30M8,"108,254",1750,2016-04-17,"Honestly, the feed is super engaging but low value
 These days, the feed feels cluttered with promotions"
OKWOALF4V,"19,444",987,2023-05-01,"Not gonna lie, it’s addictive without giving much substance"
MUWAHK2LS,12,283,2023-09-10,"Kind of, content feels endless and a bit shallow though it’s addictive without giving much substance"
YGJ9KS1K0,432,335,2025-03-24,"I feel like, the layout feels cluttered but dark mode could be better"
CDY1Q1EKV,867,1792,2016-04-14,"These days, I enjoy discovering new creators and stories and reels are entertaining"
NB958804X,"10,057",1813,2016-03-21,"It feels like, ads are popping up almost every scroll so the feed feels cluttered with promotions
 From my side, sponsored content is overwhelming so ads interrupt the experience a lot"
5EI7K8EVB,"1,362",752,2020-09-24,"More often than not, I’m getting more ads than actual content and sponsored content is overwhelming
 I feel like, ads show up way too frequently so too many sponsored reels"
G8BKA8V0I,110,1800,2022-07-21,"For me, I keep scrolling way longer than I plan so I keep scrolling way longer than I plan
 In my experience, ads interrupt the experience a lot though there are too many ads in between posts"
X0TATLLQH,597,1598,2020-01-13,"It feels like, the layout feels cluttered and the layout feels cluttered"
ZXO41OIMJ,"1,451",1902,2019-09-29,"Honestly, design feels inconsistent"
BR3O9UBC1,576,1522,2021-05-16,"Not gonna lie, I end up wasting a lot of time here so the feed is super engaging but low value
 For me, I keep scrolling way longer than I plan"
7ZUHFBEGG,129,1466,2021-11-08,"More often than not, I open it for a minute and stay for hours and I keep scrolling way longer than I plan"
5Q4FIUPQK,742,1298,2020-02-05,"These days, the ad load feels excessive yet the ad load feels excessive"
NTGG50YQL,"11,522",1100,2022-06-16,"At times, too many quick dopamine hits
 Overall, the reels pull me in and I lose track of time though too many quick dopamine hits"
NIUA0IRAL,"12,571",229,2018-06-10,"Kind of, recommendations are usually on point"
8UB1V4AKX,"1,691",421,2019-07-08,"For me, it’s addictive without giving much substance
 Tbh, ads interrupt the experience a lot"
S4C3BAEWC,447,1085,2021-02-10,"Sometimes, I keep scrolling way longer than I plan"
MJOZGXUA4,910,554,2023-06-22,"In my experience, ads interrupt the experience a lot yet there are too many ads in between posts"
HSP3V5VS0,"1,467",724,2023-02-26,"Kind of, ads interrupt the experience a lot
 Lately, the feed feels cluttered with promotions but ads interrupt the experience a lot"
7W6ATJLON,"1,692",1519,2023-07-01,"From my side, the features keep getting better"
D47DZNAXS,"144,462",1791,2022-04-07,"Kind of, I keep scrolling way longer than I plan"
IUZGPPOHS,"17,453",1837,2025-07-06,"Tbh, it’s hard to stop once I start"
O47EN48NY,538,1846,2025-10-26,"Tbh, it’s addictive without giving much substance
 Overall, too many quick dopamine hits plus the reels pull me in and I lose track of time"
03UF8RI3P,"43,014",1602,2024-09-30,"Recently, design feels inconsistent though dark mode could be better"
B03NO355C,"1,440",1611,2024-03-19,"I guess, I keep scrolling way longer than I plan plus too many quick dopamine hits"
1SWYUTFEF,"8,687",1632,2025-01-07,"Overall, ads are popping up almost every scroll however there are too many ads in between posts"
XYJ38XRG2,"1,475",1169,2021-06-23,"From my side, too many quick dopamine hits"
CHHXA7HY7,492,1400,2025-02-14,"Kind of, it’s hard to stop once I start"
PJAWUHJ1L,"116,552",1260,2017-03-23,"These days, ads show up way too frequently and the feed feels cluttered with promotions
 Lately, the feed feels cluttered with promotions however sponsored content is overwhelming"
